timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
51600,6.27,0.21,0,2.67,-65.9,75.5,1047.0,-25.59,20.76,-0.81,29.43
51620,0,0.29,0,2.43,-100.2,119.1,1019.9,-21.04,22.67,-6.21,28.54
51640,0,0.95,0,0,-43.2,173.4,983.1,-11.89,16.84,-2.81,28.56
51660,1.66,4.15,0,0,-125.0,67.4,1015.9,-6.74,10.33,-3.75,28.05
51680,74.43,27.49,12.18,0,-21.0,191.7,977.1,7.11,19.43,-0.17,28.23
51700,60.05,41.96,16.12,3.42,84.8,160.6,915.0,13.22,11.87,3.97,28.59
51720,44.01,54.09,24.45,0,151.6,16.8,900.9,22.61,20.17,3.24,29.45
51740,22.71,58.96,39.25,0.06,-27.6,137.6,844.9,22.63,20.87,2.57,29.34
51760,12.41,51.47,46.59,2.88,127.8,92.1,815.5,34.0,11.9,6.13,29.52
51780,5.93,48.63,59.94,2.79,153.5,-93.1,823.0,42.92,10.2,0.3,29.81
51800,1.81,44.48,73.51,3.61,91.5,58.5,792.3,36.86,3.81,-1.43,30.03
51820,0.99,30.47,81.44,8.66,37.7,16.4,809.2,39.64,4.11,-1.9,30.01
51840,2.56,18.23,90.5,11.04,107.4,-55.0,802.6,25.54,-11.45,-4.92,30.46
51860,0.36,13.0,84.99,23.41,148.4,-91.8,802.9,33.44,-7.19,-7.39,30.56
51880,0,8.6,64.96,32.47,-4.1,-213.6,863.3,23.84,-10.31,-2.15,30.81
51900,0,3.12,51.34,49.4,92.4,-106.2,887.0,17.25,-19.69,-5.08,30.57
51920,0,0,41.75,62.5,46.5,-191.5,914.6,8.37,-26.79,-5.48,30.65
51940,0,0,29.68,63.51,4.0,-174.5,1005.0,-0.41,-21.09,-1.17,31.41
51960,0,0,14.03,68.35,-20.2,-112.3,982.4,-5.48,-17.66,1.85,30.95
51980,2.81,0,10.64,59.69,-17.8,-70.6,1004.5,-10.99,-19.37,3.22,31.52
52000,3.87,0,0,43.77,-54.7,-114.9,1003.7,-27.2,-30.72,1.61,30.8
52020,1.98,0.64,0.86,27.56,-85.5,-95.4,1004.7,-30.13,-16.74,6.38,30.87
52040,0.57,0,0,13.38,-77.7,-45.9,918.5,-38.66,-6.44,2.08,30.69
52060,2.17,0,0,12.06,-169.8,7.7,1004.6,-37.24,-7.29,5.71,30.3
52080,2.59,2.68,0,9.04,-50.0,-39.9,1031.2,-35.94,-6.73,1.43,29.99
52100,0,4.07,0.64,3.55,-151.4,-23.5,1003.1,-41.2,8.62,-0.31,29.82
52120,0,0,0,2.66,-105.9,42.2,1021.7,-35.63,2.57,-0.84,29.74
52140,0,3.22,0.03,0,-68.3,217.6,1028.4,-31.24,15.97,-5.74,29.16
52160,0,0.45,0.92,2.99,-8.9,9.9,1015.1,-25.96,17.26,-3.7,28.95
52180,2.48,0.23,0,5.87,-12.2,165.9,1067.4,-20.03,12.72,-5.95,28.88
52200,0,0,0,0,-69.1,201.9,947.0,-8.86,22.52,-4.27,28.5
52220,0,2.58,0,1.21,-62.6,194.7,989.7,-0.55,24.19,0.75,27.73
52240,70.05,31.12,11.4,3.01,23.0,98.9,968.1,6.6,22.03,2.03,28.5
52260,57.09,44.25,12.75,0,-2.0,211.7,921.2,13.08,17.04,2.26,28.79
52280,35.78,49.83,26.31,0.17,71.0,77.0,854.9,26.16,16.34,10.27,28.95
52300,21.38,55.49,35.18,0,182.8,39.5,806.4,31.58,9.67,9.32,29.4
52320,4.97,54.83,54.32,0,94.1,103.9,845.1,34.48,4.69,-0.42,29.49
52340,0.74,49.92,68.26,7.35,-62.4,29.9,791.1,38.3,-3.61,4.52,29.93
52360,0,40.35,75.23,2.17,43.2,-73.3,828.2,44.65,-8.43,-0.03,30.28
52380,0.58,22.86,81.25,7.79,14.8,26.2,844.1,30.53,-6.5,-1.63,30.22
52400,0.79,12.78,84.43,17.1,100.7,-63.3,830.4,39.41,-4.05,-5.06,30.6
52420,1.93,4.76,77.89,27.43,140.4,-75.9,872.3,24.72,-16.43,-4.21,30.74
52440,1.89,6.01,60.42,39.45,131.6,-145.0,878.3,23.29,-6.03,-2.25,31.05
52460,0,2.21,48.07,51.67,69.7,-188.5,904.2,17.38,-21.73,-1.21,31.36
52480,0,0,37.0,63.69,21.3,-218.1,955.4,2.97,-18.62,-1.92,30.96
52500,0,0,24.84,66.5,-72.4,-136.2,1006.9,-2.46,-8.97,0.59,30.86
52520,0,2.79,17.41,64.41,-7.6,-149.6,987.3,-8.02,-19.65,3.77,30.65
52540,0,0,5.31,48.62,-72.3,-138.3,1007.1,-12.83,-20.55,0.6,30.86
52560,0,1.19,6.85,37.89,8.7,-154.3,988.0,-29.72,-8.48,3.02,30.76
52580,1.43,0,0,22.63,-121.5,-106.1,1050.4,-34.49,-4.13,3.98,30.85
52600,3.41,2.86,0.38,12.59,-120.5,-131.5,1037.0,-33.74,-7.7,2.59,30.65
52620,2.26,0,0,9.08,-148.5,-117.1,1006.3,-37.43,-5.82,0.61,30.56
52640,0.36,0,3.05,3.69,-16.1,-8.8,983.4,-38.49,2.87,2.72,29.82
52660,3.07,0.77,0,2.52,-161.4,101.1,1020.5,-41.7,4.19,-3.23,29.66
52680,0.99,2.92,0,0,-46.1,45.1,1032.2,-36.04,15.65,-2.87,29.84
52700,2.24,0,0,0,-50.2,59.1,1074.2,-31.49,14.77,-1.42,29.4
52720,0.17,0.76,4.6,0,-77.6,103.4,986.8,-26.14,-3.48,-3.47,28.84
52740,3.94,0.71,7.21,0.32,-47.2,106.9,1011.9,-13.86,17.14,-7.09,28.68
52760,3.51,1.22,0.33,0,76.9,158.6,952.8,-4.82,16.8,-1.84,28.34
52780,74.28,24.36,9.41,0,-103.9,213.7,1013.7,-1.21,27.8,1.37,28.0
52800,66.89,34.8,13.36,1.24,-103.7,152.6,939.9,6.73,13.5,-0.27,28.37
52820,52.28,41.99,15.02,0,28.7,176.3,904.4,21.68,13.07,4.06,28.9
52840,27.86,52.93,22.47,0,26.8,87.3,828.8,25.86,22.04,9.14,28.95
52860,18.14,57.23,45.77,0.58,81.1,100.6,865.9,32.72,13.15,3.44,29.41
52880,3.58,57.27,58.24,0,134.3,70.9,836.8,38.62,7.38,1.66,30.03
52900,6.1,45.36,66.67,0,139.9,15.0,869.7,37.43,-6.86,2.45,29.89
52920,1.76,29.32,77.66,9.55,48.5,18.3,823.9,37.85,2.36,-0.73,30.32
52940,0,22.82,86.52,14.81,135.4,-125.6,799.3,38.16,-5.69,-5.14,30.36
52960,0,15.69,84.78,18.38,33.0,-73.5,852.9,35.82,-15.33,-3.22,30.82
52980,0,5.9,75.69,29.52,125.9,-106.7,915.2,31.98,-11.79,-4.14,30.48
53000,0,1.09,62.51,40.5,87.1,-114.1,894.4,21.68,-13.03,-4.27,30.72
53020,0,0,43.17,64.19,101.6,-141.2,877.2,20.29,-25.81,-1.04,31.12
53040,0.1,0,36.5,64.5,111.7,-184.2,972.3,3.62,-12.79,-1.89,31.08
53060,6.37,3.02,25.38,68.5,-54.6,-165.9,1001.1,2.1,-19.3,1.8,30.85
53080,0.53,1.85,11.18,59.02,3.4,-92.6,1005.3,-10.6,-10.54,1.74,30.99
53100,0,4.22,9.91,50.52,-50.5,-211.2,1034.7,-16.72,-13.04,3.2,30.98
53120,0,0,3.91,44.48,3.4,-85.9,1004.8,-23.73,-12.56,7.09,30.97
53140,2.34,1.88,3.01,23.38,37.6,-80.0,1045.6,-31.54,-10.12,4.92,30.72
53160,0,0,6.29,12.79,-77.4,-12.9,1009.8,-38.49,-3.5,-0.13,30.42
53180,5.78,0,0.2,9.91,-154.8,-37.8,985.8,-42.32,-6.49,3.29,30.01
53200,0.86,0.29,0.11,5.35,-11.8,62.6,1034.9,-40.78,-7.29,4.17,30.39
53220,1.97,0,0,2.92,-13.7,23.2,996.7,-42.73,3.2,-0.92,30.1
53240,1.61,2.45,0,0.51,-3.1,104.6,1051.2,-34.3,2.45,-3.84,29.26
53260,0,0,1.57,0,-166.5,99.0,1000.0,-26.68,17.39,-3.59,29.33
53280,3.29,0,0,0.32,-9.6,137.7,932.8,-21.44,22.03,-4.24,29.18
53300,0,0,0,2.44,-2.4,135.0,1004.0,-12.59,22.88,-5.14,28.24
53320,4.09,0,1.84,0,-125.7,167.8,967.4,-6.61,16.42,-1.73,28.3
53340,75.85,22.52,3.5,0.86,-123.2,157.2,951.6,5.48,12.67,2.56,28.2
53360,60.28,37.1,12.65,7.42,-11.7,188.0,924.6,13.56,14.15,6.13,28.76
53380,43.86,44.61,16.88,0,118.7,183.1,925.8,19.84,12.31,3.16,29.01
53400,22.44,55.74,35.31,0,2.9,74.0,888.5,29.44,18.66,5.69,29.15
53420,13.92,52.21,47.99,2.38,55.7,10.8,808.3,30.29,5.67,-0.56,29.25
53440,11.68,56.41,54.25,0,70.9,-5.8,867.8,35.28,7.92,4.5,29.33
53460,8.54,46.83,73.05,4.5,57.3,110.0,816.7,40.73,5.46,2.05,29.96
53480,2.22,33.33,85.84,9.46,121.7,-35.1,801.1,35.77,-2.29,0.95,30.1
53500,0,15.59,88.82,13.13,71.9,-62.4,798.8,38.23,-13.83,-5.19,30.24
53520,0,7.25,78.19,19.85,110.1,-49.5,834.0,40.24,-14.28,-4.46,30.71
53540,0.78,7.68,67.13,25.95,195.8,-177.2,915.8,30.06,-17.83,-6.89,30.61
53560,0.78,0.75,58.84,45.15,89.3,-110.1,877.3,21.93,-19.07,-4.5,30.87
53580,2.41,0.92,41.97,57.81,112.5,-95.4,953.0,10.45,-5.6,-8.12,30.79
53600,1.62,0,30.81,65.71,12.2,-134.1,955.8,4.9,-23.28,0.43,30.63
53620,7.59,0.55,19.07,67.52,6.3,-95.0,993.5,-2.04,-15.36,2.17,30.97
53640,4.33,0,16.26,58.7,-101.6,-157.5,956.4,-11.83,-28.04,2.25,31.64
53660,0.01,0,7.83,42.24,5.6,-188.2,999.3,-23.98,-12.26,6.22,30.52
53680,0.47,0,3.67,34.38,-132.6,-96.9,1015.0,-32.53,-17.42,4.56,31.03
53700,0.01,2.92,2.67,23.11,-123.3,-6.0,991.5,-38.18,-22.08,6.11,30.64
53720,0,1.13,0,15.7,-61.6,-163.5,936.7,-37.29,-10.53,2.39,30.3
53740,0.14,0,0.79,3.76,-205.0,22.5,1000.6,-42.08,2.84,-0.64,30.07
53760,0,0,3.85,6.79,-80.6,57.6,981.7,-39.18,6.7,0.03,30.11
53780,0,6.62,0,0,-159.3,-9.9,1002.8,-36.27,0.76,-1.25,29.59
53800,0,0.48,0.59,0.93,-115.6,95.3,983.0,-37.91,3.79,-5.16,29.24
53820,0,0,3.97,4.02,-52.3,76.3,969.4,-26.51,12.7,-3.1,29.21
53840,0.52,0.5,2.92,0.52,-54.4,192.3,1062.5,-18.67,18.5,-6.47,29.07
53860,0.94,0,0,4.87,-63.2,157.1,1006.5,-15.12,23.05,-3.49,28.43
53880,0,5.69,0,2.44,-19.8,77.2,973.6,-7.25,17.7,0.55,28.13
53900,71.99,29.19,6.68,1.07,29.0,131.3,1014.2,7.61,20.61,1.11,28.22
53920,64.43,37.86,12.25,0.34,15.4,186.2,891.6,19.34,25.46,6.25,28.97
53940,37.29,53.99,24.53,0,96.4,110.8,908.5,22.43,23.78,0.39,28.95
53960,28.24,57.91,35.36,0,16.7,108.2,847.9,27.83,11.52,6.83,29.28
53980,12.4,53.19,48.86,5.6,129.2,82.3,866.2,35.02,14.56,1.91,29.53
54000,8.77,54.95,68.72,0,163.7,-37.4,797.2,35.22,15.44,4.63,30.13
54020,2.6,39.46,76.25,0.49,40.1,-13.3,823.1,44.23,-3.72,1.79,30.02
54040,0,31.59,84.88,6.45,89.7,107.3,765.8,36.06,-5.91,-1.76,30.34
54060,4.04,20.27,87.25,10.24,116.9,-24.0,792.5,38.38,-10.45,-1.7,30.04
54080,4.61,17.95,80.22,22.57,75.3,-155.3,867.2,39.04,-12.88,-1.54,30.71
54100,0.76,4.31,70.82,36.64,14.4,-75.1,856.1,29.26,-9.98,-6.58,30.7
54120,1.15,9.76,56.87,49.51,82.1,2.9,853.7,23.04,-16.5,-4.47,31.04
54140,0.27,0,40.58,61.33,-22.3,-231.1,930.5,8.69,-9.53,-2.06,31.04
54160,6.14,2.4,27.74,68.66,-5.7,-104.8,990.0,-0.29,-15.69,-2.47,31.26
54180,1.7,2.13,18.04,63.76,-99.9,-85.5,965.7,-3.52,-20.04,3.51,30.87
54200,0,7.21,10.7,54.93,-142.5,-145.8,994.7,-13.14,-15.42,7.82,31.17
54220,0,0.82,6.53,37.52,-107.5,-139.4,991.1,-27.54,-13.76,6.85,30.97
54240,1.77,0,0,32.45,-113.3,-73.0,1064.3,-26.61,-8.9,-0.26,30.55
54260,0.22,0,0.49,20.19,-46.2,-119.3,987.5,-37.43,-19.73,4.32,30.77
54280,0,4.8,0,13.2,-72.5,-57.6,990.6,-35.46,-6.72,0.84,30.64
54300,0.01,0,0,7.08,-139.9,-39.9,1021.9,-42.63,2.63,-0.34,29.91
54320,1.4,3.44,0,6.17,-115.3,36.3,987.0,-43.21,4.76,-4.32,29.83
54340,0,0,0,2.59,-69.8,121.3,977.6,-38.65,12.1,-2.52,29.51
54360,2.05,1.59,3.16,0,-28.8,-15.8,989.1,-33.2,2.71,-3.47,29.39
54380,0.36,2.46,1.49,5.38,-110.0,149.2,1055.9,-27.56,14.1,-5.9,28.96
54400,0,0,0,0,-60.0,147.3,1043.1,-21.73,10.52,-6.43,28.76
54420,5.96,0,0.64,5.52,-133.6,159.2,990.6,-11.99,20.16,-0.56,28.78
54440,0,3.65,1.46,0,-19.1,161.6,1021.8,-0.61,19.02,-2.72,28.1
54460,73.56,28.8,5.8,0.85,-18.4,141.4,1004.7,5.76,20.58,1.51,28.03
54480,60.31,41.36,18.11,0,-43.3,135.3,899.2,12.37,20.99,1.01,28.44
54500,39.1,49.24,27.36,0,25.4,144.7,896.2,19.01,19.22,-0.23,28.79
54520,25.08,50.83,39.07,0,52.7,121.0,874.3,26.5,15.5,4.82,29.2
54540,9.08,56.51,50.93,0,-43.2,101.3,820.8,28.62,2.2,4.33,29.54
54560,3.31,49.2,66.68,2.14,95.9,27.3,839.6,38.16,12.04,1.57,30.28
54580,2.01,36.1,77.94,3.98,88.8,-18.0,768.8,40.86,3.57,0.34,30.53
54600,0,26.7,85.77,9.98,164.8,-38.9,867.3,39.44,-9.08,-0.74,30.24
54620,4.41,18.04,81.44,17.16,124.4,-48.3,835.5,39.78,-6.43,-2.52,30.53
54640,1.92,4.82,78.03,22.99,116.8,-25.8,798.7,31.52,-16.69,-2.88,30.53
54660,0,11.55,70.69,38.48,70.3,-195.6,856.9,33.8,-17.64,-5.34,30.84
54680,0,2.54,52.42,48.22,68.0,-115.3,962.4,24.15,-16.59,-2.47,31.1
54700,0,3.81,40.1,64.13,55.0,-183.9,907.9,8.01,-16.96,-5.96,30.85
54720,2.02,4.32,18.34,68.96,82.6,-46.3,1005.3,2.52,-11.64,1.59,31.08
54740,0,0,16.28,64.12,-128.5,-228.1,990.4,-5.85,-21.5,0.15,30.94
54760,0,0,10.27,50.63,-16.7,-139.4,968.2,-16.35,-19.51,2.66,30.93
54780,0,0,8.29,41.81,-129.7,-131.8,1101.6,-28.35,-17.12,2.95,31.07
54800,0,0,2.63,26.69,-104.4,-143.5,1004.1,-21.58,-15.86,6.33,30.71
54820,0,1.55,0,16.88,-126.2,-79.0,900.3,-35.32,-0.04,1.62,30.64
54840,0,1.5,2.63,9.56,23.9,1.3,982.1,-34.65,-3.04,-0.86,30.56
54860,0.81,0,4.73,5.71,-191.0,-10.7,1016.6,-43.09,-0.95,-1.45,30.26
54880,0.36,3.07,0,3.97,-59.6,19.2,1021.0,-37.81,11.37,-0.63,29.87
54900,0,0,5.5,0,-13.6,123.7,1012.5,-38.35,10.07,-1.38,29.88
54920,0,0.49,3.77,0.72,-91.3,94.7,961.6,-30.43,11.3,-3.79,29.8
54940,3.71,4.38,0.87,0,-3.7,93.6,963.9,-25.79,16.76,-5.11,29.23
54960,1.47,0,0,0.88,-8.3,95.8,989.8,-15.15,14.79,-4.83,28.98
54980,0,0.02,0,0,-17.0,157.3,1014.6,-7.62,18.61,-2.88,28.23
55000,75.75,11.91,5.65,0,13.5,73.4,1033.2,1.65,27.05,2.08,27.88
55020,65.92,34.04,15.66,0,32.1,113.9,865.8,9.66,14.27,2.37,28.81
55040,52.68,47.19,23.03,0,94.5,218.9,956.5,13.92,8.96,-1.44,28.93
55060,36.37,51.05,28.88,0.44,47.6,168.1,876.6,18.51,19.43,3.7,28.9
55080,17.42,54.21,36.16,0.2,80.4,99.1,808.4,31.99,9.43,5.21,29.2
55100,4.62,55.93,56.97,0,98.8,73.1,779.7,38.22,8.25,0.63,29.52
55120,6.32,47.91,69.44,4.04,116.7,48.5,793.5,39.94,15.61,3.07,30.23
55140,0,38.79,80.92,1.81,259.5,2.8,770.9,36.32,-2.73,2.03,30.18
55160,1.91,19.54,84.2,7.07,55.4,39.9,782.4,34.7,-2.21,-0.16,30.55
55180,1.63,13.96,82.16,18.9,51.1,-168.5,845.0,33.03,-5.38,-3.97,30.36
55200,3.79,10.19,80.5,24.92,-9.7,-46.8,837.8,29.1,-19.45,-9.14,30.68
55220,3.29,1.28,60.79,43.55,46.0,-111.4,890.8,23.88,-27.92,-7.23,31.04
55240,8.02,1.29,50.6,56.66,17.6,-168.9,936.5,11.77,-11.86,-6.05,31.06
55260,0,2.15,34.25,64.84,-61.2,-112.8,905.6,6.66,-16.42,-7.26,30.52
55280,0.22,3.07,26.04,64.36,-33.3,-167.3,1007.3,-0.07,-18.35,0.51,31.34
55300,0,0,6.75,64.92,-78.2,-104.9,996.3,-15.82,-29.44,3.75,30.97
55320,0,0.26,9.08,50.85,40.3,-166.9,1034.4,-22.09,-14.59,2.73,30.94
55340,2.94,0,3.81,37.09,-67.5,-75.9,1016.4,-22.83,-18.76,4.84,30.71
55360,0,2.18,2.65,26.84,-44.5,-77.8,1024.0,-30.52,-10.54,7.72,30.69
55380,0,0,2.11,16.66,-116.0,-21.1,983.9,-34.08,-13.45,2.99,30.21
55400,2.13,0,2.43,8.29,-99.7,-50.2,1053.4,-39.99,-6.84,4.27,30.06
55420,7.86,0,2.75,1.82,15.3,64.2,968.4,-34.75,6.12,-1.24,29.96
55440,0,0,2.92,0.96,-175.7,1.1,1012.7,-32.7,3.16,-2.75,29.85
55460,3.08,0,2.59,2.29,-99.3,41.8,995.1,-35.43,14.1,-4.76,29.76
55480,0,0.46,0,0.1,-69.2,158.5,997.5,-28.79,17.58,-4.27,29.29
55500,0,0,1.2,6.46,-151.4,-5.2,1032.2,-21.6,20.16,-1.76,28.89
55520,2.25,0.2,0,0.83,-174.0,174.1,1025.2,-18.37,23.46,-5.58,28.86
55540,3.33,0,0.52,0,-39.2,117.0,991.2,-5.11,25.87,4.51,28.2
55560,75.0,22.44,3.84,3.63,36.4,228.3,1050.3,0.84,17.92,1.48,28.4
55580,67.63,38.8,13.73,5.96,21.1,194.1,964.9,11.08,19.56,2.36,28.52
55600,47.87,45.42,16.24,2.22,-52.5,207.1,902.4,17.95,17.77,4.7,28.87
55620,29.75,52.28,29.87,1.43,95.2,177.3,798.7,30.1,16.85,3.68,29.04
55640,18.24,54.94,46.46,0,137.4,140.6,862.6,29.54,10.04,2.43,28.97
55660,6.46,56.6,59.81,0,112.5,118.1,794.5,36.48,14.49,7.66,29.6
55680,1.8,42.78,75.23,0,90.6,83.2,820.3,41.81,0.5,3.24,29.9
55700,0,31.48,81.9,5.68,12.3,-7.2,785.9,36.72,-12.88,-0.9,30.38
55720,0,23.35,81.88,11.5,126.8,-23.3,820.9,37.45,-2.12,-2.61,30.26
55740,0,9.04,84.54,22.31,131.8,-67.3,767.6,36.03,-16.85,-3.94,30.27
55760,0,9.77,74.52,29.49,98.4,-236.9,898.9,34.44,-15.94,-3.3,30.7
55780,0.72,6.02,61.35,45.34,25.9,-107.2,875.4,23.88,-16.51,0.22,30.72
55800,0,2.8,46.24,59.21,101.3,-135.1,894.4,12.13,-12.03,-3.78,30.8
55820,0.89,1.51,28.3,66.85,-79.3,-159.8,925.6,4.68,-15.98,0.14,30.92
55840,5.63,0.26,17.97,66.15,18.0,-185.0,1024.1,0.62,-15.9,0.74,31.29
55860,4.32,0,9.04,61.37,-2.8,-136.3,970.6,-8.92,-20.06,4.32,31.05
55880,2.69,1.98,10.97,44.48,-60.1,-160.9,965.3,-15.86,-13.63,4.48,30.85
55900,5.71,1.91,5.16,37.53,-75.8,-96.5,972.0,-28.84,-17.64,4.73,30.78
55920,0,0,0,26.08,-25.5,-112.3,983.0,-32.68,-7.37,7.16,30.65
55940,0,0,5.82,12.17,-141.5,31.3,961.1,-32.1,-4.36,1.32,30.59
55960,0,1.17,0,6.25,-113.1,-22.7,999.9,-40.63,-1.11,-0.01,30.05
55980,0.52,0,0,1.58,-14.5,16.9,1017.9,-41.7,-1.62,0.2,30.15
56000,0,0.26,0.06,0,-88.1,-21.1,941.6,-43.65,15.14,-0.93,29.8
56020,4.75,6.35,2.63,2.11,-121.0,22.8,999.8,-30.0,14.21,-5.12,29.29
56040,6.63,0,0.12,4.58,-129.8,112.6,1020.3,-29.77,14.44,-7.59,29.33
56060,0.63,0,0,6.24,-68.6,166.1,943.0,-17.11,18.37,-4.19,29.02
56080,7.4,0.02,6.74,2.2,-33.2,192.5,1023.5,-12.72,17.26,-3.02,28.64
56100,0,0,0,0,-19.0,138.3,1005.0,-6.25,24.97,-1.77,28.0
56120,76.1,29.42,10.54,0,18.2,123.4,908.8,-0.75,18.59,3.61,27.87
56140,64.15,37.77,16.94,0,43.4,81.7,902.1,8.11,14.82,1.0,28.49
56160,40.78,42.12,23.96,0,15.8,126.8,879.0,27.34,20.91,2.62,29.03
56180,32.75,61.94,34.56,1.41,104.0,201.7,892.2,22.32,13.45,1.84,28.98
56200,19.16,60.3,52.72,2.83,10.9,33.0,823.8,38.15,13.46,3.12,29.42
56220,9.73,48.32,62.52,0,100.6,2.6,795.6,37.84,-0.59,0.12,29.66
56240,2.51,38.97,72.66,4.57,134.7,-19.3,780.2,39.07,1.85,-2.11,29.81
56260,0,31.16,89.89,12.16,119.4,45.1,837.2,42.19,1.25,-0.11,30.29
56280,0,19.33,86.0,11.34,127.7,43.3,812.8,39.07,-8.03,-5.41,30.56
56300,3.67,11.2,79.48,24.75,146.4,-93.4,870.7,37.08,1.98,-6.89,30.82
56320,0,8.76,70.4,36.18,119.6,-248.3,910.2,30.06,-22.84,-8.55,30.81
56340,0,0,55.1,48.66,54.1,-103.2,900.3,15.71,-19.38,-3.37,30.77
56360,1.07,2.07,40.7,60.11,-4.9,-68.5,947.4,16.44,-20.4,-6.03,30.88
56380,1.91,2.6,29.0,67.39,-4.7,-122.8,1007.9,6.92,-15.2,-2.17,30.78
56400,6.87,3.74,20.33,64.98,-16.6,-172.5,1002.0,-3.81,-16.85,1.66,30.62
56420,0,0,16.68,56.93,-59.4,-170.8,1014.2,-15.28,-17.49,3.07,31.03
56440,0,0,7.14,46.05,-15.0,-171.8,1039.2,-23.33,-14.93,5.4,31.18
56460,6.03,2.87,10.7,29.46,69.5,-134.5,992.3,-23.73,-10.01,5.63,30.27
56480,1.56,0,7.09,14.36,-149.0,-108.9,1035.7,-33.6,-13.0,5.12,30.56
56500,1.2,0,0,16.36,-71.1,-26.7,1002.7,-35.19,-8.51,4.37,30.3
56520,0,0,0.34,5.0,-101.5,3.5,988.2,-41.89,-1.14,-1.89,30.11
56540,0,2.59,1.48,0.89,-162.0,-15.7,1023.9,-40.43,10.4,-0.44,29.75
56560,2.81,0,0,4.71,-36.8,115.6,996.3,-36.61,8.47,-4.31,29.58
56580,0.73,2.35,0,0,-79.6,161.5,1023.9,-30.51,23.86,-5.38,29.13
56600,0,0,2.61,0,-115.9,74.2,1023.9,-29.54,13.9,-8.21,29.08
56620,0,0,1.92,0,-124.5,41.8,1043.1,-23.82,20.66,-3.87,29.08
56640,1.51,0,0,0,-26.4,150.3,996.9,-11.1,13.12,-4.35,28.55
56660,2.52,4.28,3.0,0.46,-106.1,37.6,997.7,-1.31,22.7,-4.48,28.33
56680,73.55,31.97,6.52,0,57.9,85.0,928.4,-0.16,15.07,2.85,27.83
56700,62.43,41.22,14.71,2.37,20.1,125.8,913.1,14.85,25.86,5.4,28.57
56720,42.58,46.36,18.97,4.62,13.8,195.1,890.3,22.16,11.22,6.24,28.73
56740,26.72,58.76,33.0,0,62.3,185.4,858.4,31.41,16.03,5.76,29.27
56760,20.56,53.86,44.18,0.99,121.6,98.8,840.7,33.64,17.42,7.33,29.45
56780,5.61,50.73,65.05,4.69,59.5,49.7,812.7,39.86,9.67,3.18,29.73
56800,0.6,36.97,76.4,3.75,76.3,-33.8,812.5,41.09,-2.3,0.51,30.12
56820,0,32.38,83.65,9.18,113.8,-61.3,812.8,38.96,-5.87,0.41,30.32
56840,4.92,15.58,87.49,13.58,109.6,-54.7,800.4,36.68,-16.18,-2.0,30.45
56860,0,10.41,83.78,22.88,88.4,-42.7,796.8,33.53,-16.85,-3.06,30.73
56880,0.82,6.23,65.69,37.65,82.8,-80.0,873.8,26.79,-11.29,-1.63,30.89
56900,0,0,56.79,51.45,74.4,-191.1,873.1,17.2,-13.88,-6.94,30.83
56920,0.84,1.84,38.12,58.39,-19.6,-91.6,971.8,3.88,-24.69,-4.16,30.92
56940,1.16,1.3,24.88,66.09,0.4,-173.0,991.9,-4.01,-20.21,-3.77,31.15
56960,0,0,18.6,62.68,-18.8,-162.3,1006.0,-8.4,-21.89,1.5,31.19
56980,0,0.5,6.27,59.8,-105.7,-126.9,1011.7,-18.96,-19.21,3.58,30.88
57000,1.46,0.76,5.55,42.05,-102.1,-96.7,1035.9,-20.99,-8.4,6.67,30.79
57020,0,0,1.14,29.97,-13.2,-113.3,1013.5,-34.26,-11.73,5.15,30.85
57040,0,4.81,2.13,17.37,-110.8,66.7,1045.4,-28.22,-8.45,5.2,30.29
57060,0,0,0,5.64,-92.6,-66.1,972.2,-43.8,-2.34,2.44,30.26
57080,2.27,0,1.18,5.37,-188.5,4.4,984.8,-41.49,6.93,-1.79,29.9
57100,1.96,3.8,1.09,6.35,-11.8,6.3,953.7,-39.43,-3.01,3.18,30.06
57120,0,0,0,2.3,-118.1,69.6,1038.5,-35.2,12.09,-4.93,29.64
57140,2.88,0,1.22,3.63,-70.9,109.0,964.4,-28.09,12.29,-3.53,29.35
57160,0,0,2.56,3.48,-88.5,124.1,1030.1,-26.28,7.6,-7.81,29.19
57180,1.13,2.43,0,0,-56.5,161.9,1025.8,-21.68,19.68,-2.56,28.46
57200,3.03,0,0,4.38,-69.4,156.4,981.8,-11.36,9.39,-2.16,28.19
57220,0,0.51,0,0.86,-38.3,150.2,1019.3,0.71,16.59,1.5,28.1
57240,68.12,32.44,4.39,0,17.4,234.1,946.0,5.52,15.54,4.22,28.61
57260,57.68,38.5,13.29,2.75,81.7,82.2,962.4,17.55,20.04,2.84,28.49
57280,33.57,51.46,26.11,1.46,241.3,207.4,900.9,27.25,14.84,4.29,28.63
57300,15.97,56.26,33.99,2.3,60.1,54.2,842.4,30.52,13.55,4.62,29.55
57320,11.22,54.02,55.1,0,132.3,42.5,817.1,36.04,10.27,3.61,29.42
57340,5.94,52.26,69.63,0.59,112.5,48.7,888.9,38.92,3.88,2.72,29.53
57360,0,35.75,83.2,6.7,246.3,42.2,797.7,43.26,-6.7,-0.11,30.4
57380,0.65,25.77,83.6,8.52,101.5,-0.5,803.2,40.29,1.65,-3.21,30.34
57400,4.9,15.44,85.61,12.45,126.9,-49.6,806.9,34.56,-4.22,-0.8,30.63
